District,State,Birth_Registration,Electricity,Drinking_Water,Sanitation,Clean_Fuel,Health_Insurance,Female_Literacy,Female_10Y_Schooling,Early_Marriage,Adolescent_Pregnancy,Menstrual_Hygiene,ANC_First_Trimester,ANC_4plus,Postnatal_Care,Institutional_Births,Skilled_Birth_Attendance,Fully_Vaccinated,Vitamin_A,Diarrhoea_Prevalence,Stunting,Wasting,Underweight,Child_Anaemia,Infrastructure_Score,Education_Gender_Score,Maternal_Health_Score,Child_Health_Score,Child_Health_Indicators_Available,Overall_Development_Score,Development_Rank
Mewat,Haryana,0.6871127633209416,0.9567140600315954,0.9500170010200613,0.600906387197281,0.1469620530818162,0.10699503311258278,0.10569371727748693,0.003888441941539298,0.5019961812185384,0.7212032281731475,0.5407537248028046,0.6088973799126637,0.4403436207445116,0.5496244635193133,0.6772264631043257,0.6778163915435853,0.2376319261213721,0.4484222442337626,0.8964640040702111,0.34204425711275016,0.7757631397750745,0.45408440499909436,0.26994473572339517,0.5747845496273797,0.3747070586827033,0.5907816637648798,0.48919353029080853,7,0.5073667005914428,652
Faridabad,Haryana,0.9093349855431639,1.0,0.963447806868412,0.7777935136666195,0.8845141478394385,0.32750413907284764,0.7491819371727749,0.5624832394743897,0.7339003645200486,0.8983859134262656,0.9501533742331288,0.8082696506550218,0.49708346590306496,0.9196620171673818,0.9044529262086515,0.9121054155806546,0.49686675461741414,0.4512522994198388,0.8801831595013991,0.6691253951527923,0.9194399816387423,0.777214272776671,0.38316565112654105,0.8104324321650802,0.7788209657653214,0.808314695102955,0.6538925020333427,7,0.7628651487666749,144
Palwal,Haryana,0.835811648079306,0.9639810426540284,0.9437266235974158,0.7231270358306189,0.28525992542224166,0.2313741721854305,0.5323952879581152,0.3459372485921158,0.5877451831279292,0.8268525311812179,0.9053461875547765,0.7491812227074236,0.5202036271078587,0.7746781115879828,0.7244274809160306,0.7573124818997972,0.4892810026385225,0.4233762558369889,0.858305774612058,0.6250790305584826,0.8753729630479687,0.7491396486143814,0.3388125265693639,0.6638800746281734,0.639655287682831,0.7051605848438185,0.6227667431253952,7,0.6578656725700545,394
Bhiwani,Haryana,0.842213961173069,0.9990521327014218,0.957667460047603,0.8558277864325168,0.30642684799298087,0.2803187086092715,0.6778468586387435,0.4481094127111826,0.739107793785801,0.8767424798239178,0.9507011393514461,0.8557587336244541,0.5939123979213066,0.8925697424892705,0.9707379134860054,0.9684332464523602,0.5466688654353563,0.5116739776425641,0.853472398880692,0.6661749209694414,0.9639660316731696,0.7560224596993299,0.3722544990789288,0.7069178161594771,0.7385015368622182,0.8562824067946794,0.6671761647684976,7,0.742219481146218,189
Charkhi Dadri,Haryana,0.8380834365964477,0.983570300157978,0.954437266235974,0.8661662654015013,0.30291730642684794,0.29552980132450335,0.7495091623036648,0.5477339769375167,0.7951744488804028,0.8851797505502569,0.9595749342681859,0.7684224890829694,0.5205217944638879,0.924758583690987,0.9865139949109415,0.9953663481030989,0.7387862796833773,0.5773312579595303,0.8967183922665988,0.7734457323498419,0.8581592839109479,0.8243071907263178,0.40059515374805166,0.7067840626905421,0.7874344545880054,0.8391166420503768,0.7241918986635236,7,0.7643817644981119,135
Chamba,Himachal Pradesh,0.9316398182569186,0.9712480252764614,0.7539952397143829,0.8114997875655008,0.2889888133362579,0.26531456953642385,0.7442735602094241,0.5004022526146419,0.934733553202569,0.9269992663242848,0.8603198948290973,0.6655294759825328,0.6188355074769328,0.6439109442060086,0.6442748091603054,0.6252534028381118,,0.7117588792981465,0.9496311371152379,0.3804004214963118,0.749139316043149,0.6596631045100525,0.6934958197534363,0.6704477089476576,0.7933457054360034,0.6395608279327784,0.690681446369389,6,0.6985089221714571,303
Kangra,Himachal Pradesh,0.9599339116067741,0.989257503949447,0.9756885413124786,0.6244158051267527,0.44450537398552314,0.36434188741721857,0.9134489528795813,0.7542236524537407,0.9734421107446624,0.9699192956713133,0.8793821209465381,0.3429312227074236,0.5506416375013257,0.8547478540772532,0.874936386768448,0.8195771792644079,,0.729588226970426,0.8722971254133809,0.687249736564805,0.6561854487032361,0.550262633580873,0.5700722686694063,0.7263571705663656,0.8980832265391671,0.6885668560637717,0.6776092399836879,6,0.7476541232882481,174
Lahul & Spiti,Himachal Pradesh,0.9770755885997522,0.9936808846761452,0.8170690241414484,0.4595666336213001,0.6922570739197192,0.31043046357615894,0.7791230366492147,0.5673102708500937,0.8061100503384828,0.8862802641232574,0.9007449605609115,0.49167576419213976,0.6498037967971152,0.7530847639484978,0.8268447837150129,0.8066898349261513,,0.6657704825244094,0.8338845077588399,0.6775553213909378,0.7284829010787239,0.7958703133490309,0.06404987955221779,0.7083466114224207,0.787913716504392,0.7056197887157833,0.6276022342756933,6,0.7073705877295724,277
Kullu,Himachal Pradesh,0.9190417182982239,0.9737756714060032,0.902414144848691,0.7351649907945051,0.6181180083351612,0.26510761589403975,0.7977748691099477,0.5474658085277553,0.8488109703176532,0.8268525311812179,0.8433391761612621,0.4877183406113537,0.5899883338636123,0.8006974248927038,0.8339694656488552,0.8282652765710976,0.6731530343007917,0.8174614404980899,0.7837700330704656,0.5199157007376185,0.7335322469589167,0.666545915595001,0.28638231543148657,0.7356036915961042,0.7728486710595671,0.7081277683175246,0.6401086695131957,7,0.7141722001215979,263
Mandi,Himachal Pradesh,0.9847170590665015,0.9842022116903634,0.9398163889833389,0.8177311995468065,0.32880017547707835,0.4157698675496689,0.9057591623036648,0.7809064092249932,0.8911647283457733,0.7707263389581805,0.916849255039439,0.7489082969432315,0.698801569625623,0.7943937768240342,0.829262086513995,0.8026353895163627,,0.641856516202066,0.9341134571355888,0.6168598524762908,0.6467753041083314,0.7442492302119181,0.6128666572197818,0.7451728170522928,0.8530811787744103,0.7748002238846493,0.6994535028923295,6,0.7681269306509205,124
Hamirpur,Himachal Pradesh,0.9254440313919868,0.989257503949447,0.9659979598775926,0.7964877496105369,0.39613950427725375,0.3195364238410596,0.9201570680628273,0.8382944489139178,0.9387259156396459,0.8991195891415994,0.9379929886064856,0.5612718340611353,0.5840492098843991,0.8572961373390557,0.9694656488549618,0.889661164205039,,0.7431724918635915,0.6840498600864919,0.7026343519494205,0.7601560706908425,0.7027712370947293,0.6164092390534222,0.7321438621579794,0.9068580020728951,0.7723487988689182,0.7015322084564163,6,0.7782207178890522,102
Una,Himachal Pradesh,0.9076827757125155,0.95260663507109,0.9790887453247195,0.738422319784733,0.4122614608466769,0.22154387417218543,0.882198952879581,0.7135961383748992,0.9715327200138865,0.921863536316948,0.9310911481156879,0.6057587336244541,0.7137554353589988,0.8039163090128756,0.8683206106870229,0.8537503620040545,,0.7311447573227678,0.7649453065377766,0.7570073761854583,0.8023869635070002,0.6627422568375295,0.5207595295451325,0.7019343018186534,0.8840564991402005,0.7691002901374813,0.7064976983226109,6,0.7653971973547364,132
Bilaspur,Himachal Pradesh,0.9365964477488643,0.9990521327014218,0.8784427065623936,0.7304914318085257,0.29798201359947357,0.3545115894039735,0.8610929319371728,0.6790024135156877,0.8258982815483423,0.8829787234042553,0.9387598597721297,0.6839519650655022,0.8165234913564534,0.9118830472103006,0.8944020356234099,0.8207355922386331,,0.6786472336210557,0.8402442126685321,0.4330874604847207,0.8278632086297911,0.4276399203042927,0.7178687827688819,0.6995127203041087,0.8375464420355175,0.8254992262988597,0.654225136412879,6,0.7541958812628413,161
Solan,Himachal Pradesh,0.9902932672449402,0.9750394944707739,0.939986399183951,0.7438039937685882,0.5905900416758061,0.4212541390728477,0.8570026178010473,0.6535264145883614,0.7684429786495399,0.7890682318415261,0.9388694127957932,0.8294213973799126,0.8888535369604411,0.8181330472103004,0.8755725190839695,0.8094410657399363,,0.7219470779680206,0.9247010938692445,0.5962065331928345,0.6217580904291944,0.6471653685926463,0.6386566529686836,0.7768278892361512,0.8013819311352537,0.844284313274912,0.6917391361701041,6,0.7785583174541052,101
Sirmaur,Himachal Pradesh,0.949194547707559,0.9759873617693521,0.9267256035362121,0.7793513666619459,0.4188418512831761,0.2591059602649007,0.7580170157068064,0.5636899973183158,0.913730255164034,0.9358033749082906,0.9217791411042945,0.8830513100436682,0.8576731360695726,0.8552843347639485,0.8398218829516539,0.8289892846799883,0.899736147757256,0.6744021508419416,0.9160518951920632,0.6741833508956796,0.6770713793894881,0.6919036406448108,0.5244438146521185,0.7182011152038577,0.8186039568403484,0.8529639897017661,0.7225417684819082,7,0.77807770755697,103
Shimla,Himachal Pradesh,0.9807930607187111,1.0,0.9539272356341382,0.821555020535335,0.7612415003290194,0.37168874172185434,0.8959424083769634,0.7522123893805309,0.8939420239541747,0.7762289068231842,0.9271472392638036,0.7745633187772926,0.8585215823523173,0.8941791845493561,0.9011450381679391,0.8744569939183319,,0.656431300410358,0.9598066649707454,0.7068493150684931,0.7468441588248795,0.8594457525810542,0.5162250247980729,0.8148675931565097,0.8490945935597314,0.8605732235530473,0.7409337027756004,6,0.8163672782612222,42
Kinnaur,Himachal Pradesh,0.9326724494010739,0.9867298578199052,0.9479768786127167,0.7197280838408159,0.6774511954375959,0.35968543046357615,0.8264070680628273,0.5697237865379458,0.5162298212115952,0.6606749816581071,0.954754601226994,0.7023744541484717,0.7525718527945698,0.7844688841201717,0.7801526717557252,0.7700550246162757,,0.7774161596151127,0.8130246756550495,0.5995785036880927,0.8430112462703696,0.7871762361890962,0.28213121723111817,0.7707073159292808,0.7055580517394938,0.7579245774870429,0.6837230064414731,6,0.7294782378993226,222
Kupwara,Jammu & Kashmir,0.9714993804213136,0.9775671406003161,0.795987759265556,0.5443988103668037,0.5854354025005484,0.09530215231788078,0.612074607329843,0.4199517296862429,0.9463634785627495,1.0,0.4383216476774759,0.7823417030567686,0.9002015059921518,0.8792918454935622,0.9625954198473282,0.9860990443092964,0.887697889182058,0.8709494835149287,0.7700330704655305,0.7527924130663856,0.527197613036493,0.6676326752399927,0.23650276321383018,0.6616984409120698,0.6833422926512622,0.9021059037398214,0.6732579868170313,7,0.7301011560300461,218
Badgam,Jammu & Kashmir,0.9758364312267658,0.9832543443917852,0.9277456647398844,0.676533068970401,0.6855670103092784,0.042115066225165566,0.5811518324607331,0.4636631804773397,0.9732685297691374,0.9622157006603081,0.7298422436459246,0.777292576419214,0.6590306501219642,0.8547478540772532,0.955089058524173,0.9779901534897192,,0.9342012169237304,0.8407529890613076,0.7123287671232875,0.6694973605691991,0.7560224596993299,0.14793821737282126,0.7151752643105467,0.7420282974026886,0.8448300585264648,0.6767901684582793,6,0.7447059471744949,180
Punch,Jammu & Kashmir,0.9258570838496488,0.9917851500789888,0.6047262835770146,0.5303781334088656,0.39493309936389553,0.1027524834437086,0.6650850785340314,0.4446232233842852,0.9069605971185558,0.9801907556859868,0.7371822962313761,0.7397652838427947,0.8698695513840279,0.7615343347639484,0.8217557251908398,0.9096437880104258,0.85405672823219,0.7580302815904911,0.8481302467565506,0.731717597471022,0.7438604544411292,0.7893497554790798,0.5839591894572764,0.5917387056203537,0.7468083901908471,0.8205137366384072,0.7584434647753914,7,0.7293760743062498,223
Rajouri,Jammu & Kashmir,0.9535315985130112,0.9984202211690364,0.62104726283577,0.4826511825520464,0.3745338890107479,0.15790562913907286,0.6677028795811518,0.43952802359882,0.7877104669328241,0.851063829787234,0.4866345311130587,0.7667849344978166,0.7158765510658606,0.7207618025751072,0.8576335877862595,0.9192006950477846,0.9173812664907651,0.758171784349795,0.7288221826507251,0.6394099051633297,0.5866421849896718,0.5424741894584315,0.27079495536346887,0.5980149638699475,0.6465279462026178,0.7960515141945657,0.6348137812094553,7,0.6688520513691466,368
Kathua,Jammu & Kashmir,0.9917389508467574,0.9889415481832545,0.9342060523631417,0.6534485200396545,0.6567229655626233,0.06012003311258279,0.8025196335078535,0.6871815500134082,0.9750043395243881,1.0,0.8398334794040315,0.7763373362445414,0.2890020150599215,0.7540236051502146,0.9628498727735371,0.9785693599768317,,0.8607612848450547,0.9455609259730349,0.8179135932560591,0.5852650906587101,0.6612932439775404,0.4032875159416183,0.7141963450180023,0.8609078004899363,0.7521564378410093,0.7123469424420028,6,0.7599018814477376,151
Baramula,Jammu & Kashmir,0.8719537381247418,0.9592417061611372,0.8866031961917715,0.6867299249398103,0.7443518315420048,0.05567052980132451,0.4792212041884817,0.2988736926790024,0.9349071341780941,1.0,0.5833698510078879,0.7875272925764192,0.7511931275851097,0.7399409871244634,0.9521628498727737,0.95583550535766,0.566292875989446,0.7908589217489741,0.7473925209870262,0.7894625922023182,0.6846453982097774,0.8163376199963776,0.35553351282414625,0.7007584877934651,0.6592743764106932,0.8373319525032852,0.6786462059940094,7,0.7190027556753632,251
Bandipore,Jammu & Kashmir,0.7306897976042956,0.9674565560821484,0.8264195851751106,0.5323608554029174,0.7593770563720112,0.08195364238410596,0.45762434554973813,0.298605524269241,0.9694497483075856,1.0,0.6103198948290973,0.7723799126637555,0.829992576095026,0.7734710300429184,0.9078880407124684,0.9092093831450913,0.8400395778364116,0.8072732418282158,0.7975069956754006,0.7454162276080085,0.7817305485425752,0.8255750769788082,0.2890746776250532,0.6497095821700982,0.6671999025911324,0.8385881885318518,0.7266594780134962,7,0.7205392878266446,245
Srinagar,Jammu & Kashmir,0.989673688558447,1.0,0.9736484189051343,0.8148987395553039,0.9851941215178767,0.1730132450331126,0.6515052356020943,0.6291230893000803,0.9697969102586356,0.9409391049156273,0.8333698510078879,0.939274017467249,0.8565065224307986,0.884522532188841,0.9899491094147583,0.988560671879525,,0.8163294184236595,0.9692190282370898,0.5827186512118019,0.6761533165021805,0.8440499909436696,0.2622927589627321,0.8227380355949792,0.804946838216865,0.9317625706762345,0.6917938607135222,6,0.8128103263004003,51
Ganderbal,Jammu & Kashmir,0.8141263940520446,0.9848341232227487,0.9515470928255696,0.6967851579096446,0.8316516779995612,0.07398592715231789,0.4154123036649215,0.27688388307857326,0.9080020829717064,0.9849596478356566,0.6687116564417178,0.826419213973799,0.8062360801781736,0.8508583690987125,0.9741730279898219,0.9798725745728352,0.6894788918205805,0.7936889769350504,0.8799287713050115,0.8876712328767123,0.5090658710121643,0.7652599166817605,0.08105427235369135,0.7254883955269812,0.6507939147985151,0.8875118531626685,0.6580211332835673,7,0.730453824192933,217
Pulwama,Jammu & Kashmir,0.9211069805865346,0.9718799368088468,0.9651479088745325,0.8833026483500921,0.745887255977188,0.09033526490066225,0.6215641361256545,0.4804237060874228,0.9911473702482209,1.0,0.8369851007887819,0.9594705240174672,0.9735921094495704,0.9401824034334763,0.9718829516539442,0.9723428902403708,,0.8168954294608746,0.9048588145510048,0.8056902002107482,0.7502868946522836,0.7636297772142728,0.3977610882811394,0.7629433325829759,0.7860240626500159,0.9634941757589657,0.7398537007283874,6,0.8130788179300863,50
Shupiyan,Jammu & Kashmir,0.9754233787691037,0.9974723538704582,0.9857191431485889,0.8114997875655008,0.6306207501645097,0.07471026490066224,0.6906086387434556,0.5571198712791632,0.9628536712376323,1.0,0.6686021034180544,0.7434497816593886,0.8741117827977516,0.7989538626609441,0.9787531806615778,0.9642339994207936,,0.5974246497806709,0.9315695751717121,0.8147523709167543,0.34978196006426443,0.5229125158485782,0.5435737565537764,0.7459076130698038,0.7758368569356611,0.8719005214400912,0.6266691380559595,6,0.7550785323753788,160
Anantnag,Jammu & Kashmir,0.9710863279636512,0.9592417061611372,0.9875892553553213,0.7851579096445265,0.7441324851941215,0.06332781456953641,0.5899869109947643,0.5252078305175649,0.9559104322166291,0.9761555392516508,0.7176818580192814,0.7592794759825326,0.8118570368013575,0.8075375536480687,0.8787531806615776,0.9721980886185925,,0.8610442903636623,0.8219282625286187,0.6838777660695469,0.531328896029378,0.6167360985328746,0.23140144537338808,0.7517559164813824,0.7529885141999781,0.8459250671424258,0.6243861264829115,6,0.7437639060766744,184
Kulgam,Jammu & Kashmir,0.9675753820735234,0.9949447077409164,0.939306358381503,0.7259594958221216,0.3476639613950428,0.03187086092715232,0.5281413612565444,0.38616251005631524,0.9364693629578199,0.9611151870873075,0.7354294478527607,0.9435043668122268,0.9314879626683635,0.8925697424892705,0.9856234096692112,0.9946423399942079,0.9683377308707124,0.9221734823829064,0.9458153141694224,0.679241306638567,0.8432407619921966,0.8523818148886072,0.2522318265551934,0.6678867943900433,0.7094635738421495,0.9495655643266561,0.7804888910710864,7,0.7768512059074838,106
Doda,Jammu & Kashmir,0.637752994630318,0.9879936808846763,0.8747024821489289,0.5900014162299959,0.3701469620530818,0.06674254966887416,0.5013089005235601,0.4444891391794046,0.808540183995834,0.9005869405722671,0.6581945661700263,0.818504366812227,0.7419662742602607,0.6260729613733905,0.6633587786259544,0.6462496379959455,0.3675791556728232,0.3952172067355314,0.9323327397608752,0.5886195995785036,0.8836355290337388,0.854555334178591,0.21000425109820045,0.5878900142693125,0.6626239460882184,0.6992304038135557,0.6045634022940377,7,0.6385769416162811,438
